216411 1090020 0
218507 1082364 0
218681 1483065 0
221629 1926935 0
222334 1891947 0
222905 225780 0
223621 1864021 0
224422 1835812 0
226234 1140400 0
226528 1217795 0
226938 234118 0
228418 378322 0
230158 1887636 0
233147 1934938 0
235950 241497 0
235978 241570 0
238061 385783 0
242957 1971842 0
245649 701143 0
245747 1083391 0
252466 2088259 0
255234 1500979 0
256267 1256925 0
261006 1365884 0
264833 1356163 0
267097 1510350 0
268466 270389 0
269965 1378532 0
271603 277403 0
272723 752579 0
278523 406172 0
281952 282181 0
285980 734065 0
286888 1581093 0
289157 1612329 0
289481 1638341 0
296894 300811 0
297555 375321 0
297567 302019 0
300786 307789 0
301466 309348 0
301699 302522 0
302018 316658 0
303592 318124 0
304434 312112 0
304816 509946 0
305169 320746 0
305173 1812122 0
305573 308045 0
305575 1751587 0
305798 315642 0
306024 315138 0
306232 321398 0
307516 309300 0
311402 335855 0
311476 1832789 0
312361 485334 0
312974 323705 0
313168 512259 0
313620 322125 0
313818 314866 0
314344 375914 0
314420 322452 0
315011 324861 0
315233 328346 0
316054 326954 0
316077 318210 0
316563 319870 0
316897 383341 0
317463 1484515 0
317965 326504 0
318551 1140917 0
318665 326257 0
319298 327392 0
319428 1142790 0
319831 542169 0
319939 1868178 0
321983 1983971 0
322010 1262523 0
322127 1237042 0
323138 341670 0
324149 1913620 0
324302 454241 0
324412 327051 0
324630 1158938 0
325508 1120849 0
327561 504406 0
328614 1905571 0
329262 526312 0
329633 485906 0
330469 1937203 0
330904 390322 0
331196 544832 0
332043 1997869 0
332585 336300 0
332626 338057 0
333335 1256844 0
334624 578994 0
335065 2016844 0
337061 340328 0
337091 541381 0
337753 2042876 0
340811 348876 0
343204 1399604 0
344186 567258 0
344394 348533 0
344394 1564564 0
350285 350424 0
352123 589901 0
357655 1605030 0
358985 417624 0
359232 825202 0
359295 1617963 0
360986 1631551 0
361596 866105 0
362615 2124543 0
363856 874906 0
364064 877563 0
364604 1637779 0
365002 885454 0
365203 609292 0
366093 963917 0
366455 912896 0
367037 1459079 0
367572 616152 0
368470 944690 0
368919 1753212 0
368969 370139 0
372090 1109089 0
372170 1773141 0
373116 1854996 0
374255 1806379 0
374497 1140578 0
374587 1861391 0
374839 1925597 0
375315 1473218 0
375317 1915129 0
375718 1174979 0
375983 500506 0
376274 461190 0
376471 1851664 0
377242 526001 0
377359 1886949 0
377440 622288 0
377537 1911574 0
378216 1929382 0
378488 1823224 0
378732 689002 0
378732 1251801 0
378998 496393 0
379551 1898342 0
379718 1498162 0
379899 2157556 0
380063 1067400 0
380151 1278410 0
380458 1139319 0
381257 1957439 0
381463 1476834 0
382002 1118424 0
382482 2159872 0
382721 1855665 0
383318 2036475 0
383334 1499618 0
383629 1491482 0
383911 1861224 0
384425 1879048 0
384505 1858007 0
384528 1887717 0
385811 1974741 0
385877 1924336 0
386073 2009051 0
387273 1329265 0
387767 1257486 0
387767 1970023 0
388082 1543294 0
388106 1253959 0
388368 665271 0
388935 2030444 0
389696 540741 0
390081 2103424 0
390127 1297109 0
390177 1285759 0
390344 1266221 0
392020 1311944 0
392566 510057 0
392739 2001356 0
396254 2105556 0
396508 1511291 0
396891 1320697 0
398335 776712 0
398954 1409501 0
400411 426878 0
402237 2088266 0
403153 744408 0
403294 580662 0
405031 809455 0
406898 827888 0
408857 1401842 0
411235 424297 0
416668 428007 0
420614 1642990 0
420907 426149 0
421265 1620421 0
421511 585329 0
422255 579321 0
423713 886140 0
423918 1602850 0
428568 1723913 0
430807 457489 0
432951 1683490 0
439742 1700637 0
439781 449969 0
443274 444697 0
443475 443832 0
444836 988401 0
445537 995392 0
445587 1774000 0
449482 947604 0
450129 986363 0
450493 1735033 0
451042 459039 0
451968 1093229 0
452664 1139360 0
453098 464659 0
453711 1900944 0
454094 1169578 0
454761 978903 0
454889 1076213 0
456684 1773070 0
458039 465309 0
459362 625238 0
460573 1870238 0
461255 1787878 0
461353 1895226 0
462337 1036397 0
463383 1040582 0
464928 1788553 0
468149 472240 0
468349 1181125 0
468563 1150005 0
468659 1771638 0
469400 522279 0
472120 1189980 0
473925 1011496 0
474387 1007364 0
475839 1872961 0
476127 1766230 0
476459 1065639 0
476632 500752 0
478525 485641 0
481540 1050479 0
482403 1148925 0
484008 1849189 0
485025 1050660 0
486117 1110125 0
486351 507491 0
486524 523484 0
486528 1875795 0
488056 968697 0
488198 1887287 0
490526 1085471 0
491995 1869429 0
492394 2040390 0
493000 511557 0
493136 1869476 0
493281 1819390 0
493885 1174836 0
494040 517313 0
494327 516655 0
496913 1141533 0
497297 1086117 0
497394 1969025 0
497662 1157288 0
498563 1966686 0
498596 1885063 0
501081 548336 0
501397 689433 0
501485 1977820 0
502234 1138773 0
502872 521345 0
503379 1802458 0
503891 1203463 0
503933 1814406 0
504073 1161048 0
506576 1235725 0
507031 1127288 0
507425 1240952 0
507597 1488862 0
507957 510333 0
507957 1988268 0
508717 1852246 0
508903 1254125 0
509944 1290586 0
510042 1269765 0
510612 1145292 0
511590 1235956 0
512343 1076493 0
515119 1027158 0
515534 518068 0
516145 1800427 0
517521 1479243 0
517789 1874726 0
518031 1237811 0
518620 531582 0
518674 700536 0
518989 1907115 0
519701 1325980 0
519814 1951027 0
520029 1237666 0
520169 1165083 0
521250 1198494 0
523270 529051 0
523396 544512 0
523519 539964 0
524723 1867880 0
524976 1872913 0
527858 1493187 0
528274 1982182 0
528553 1278024 0
528636 556905 0
529132 1969538 0
530075 1217803 0
530216 1914811 0
530224 1535270 0
531136 2002698 0
532744 1271614 0
533170 534176 0
534144 2159662 0
534875 557681 0
539832 1843848 0
541223 567540 0
541764 565779 0
542873 1989451 0
543116 1936544 0
543255 1961004 0
543676 548432 0
544120 1278059 0
544342 2012375 0
544828 1371844 0
548241 1317313 0
549159 2030207 0
550512 1990177 0
551253 562266 0
554601 1089796 0
554928 2020224 0
555385 578737 0
556921 1319616 0
557942 1297250 0
562607 1506151 0
563702 2057659 0
565194 2093836 0
565380 576694 0
565629 689950 0
567077 926416 0
568283 1598273 0
569089 580455 0
569849 1565633 0
572472 575666 0
573782 1378617 0
574123 1968900 0
575398 1542391 0
575840 2088498 0
587579 591381 0
588829 592758 0
589751 594760 0
595044 721894 0
596894 599899 0
601116 603434 0
604754 614250 0
604807 611794 0
606004 609776 0
606770 1664538 0
607063 616401 0
607063 638393 0
607622 615102 0
608829 613684 0
609887 616209 0
612769 1615931 0
614721 617068 0
615171 628492 0
615995 1679818 0
616690 966968 0
617586 629295 0
619195 631487 0
620289 620824 0
622221 708063 0
622702 623289 0
623025 1754335 0
624146 626619 0
625249 974444 0
625540 686007 0
626511 1727804 0
629170 631983 0
629209 981346 0
629247 1766566 0
631086 671430 0
631528 1029898 0
634038 644371 0
635360 637612 0
637060 1819698 0
637253 648320 0
637747 677952 0
638597 649792 0
638603 1723047 0
638760 1104377 0
639855 1788606 0
639976 687197 0
640282 649224 0
641023 1805992 0
641405 984051 0
642148 659046 0
643727 1067106 0
644831 1748380 0
645897 1058105 0
647267 656700 0
648218 673015 0
648714 1856611 0
649155 1852660 0
649847 659399 0
650546 662830 0
651761 654592 0
651846 677234 0
652443 1740910 0
652847 671832 0
653128 658931 0
653678 1864030 0
654294 664639 0
654599 1866960 0
657692 1079299 0
657849 1793229 0
658044 659017 0
658045 690184 0
658210 1895660 0
658459 1157888 0
659677 1873986 0
660699 1871294 0
660753 1024607 0
661235 1214270 0
661242 1079011 0
662099 666805 0
662224 1497788 0
662275 676271 0
662836 1077381 0
663259 1473676 0
663387 666342 0
664158 675619 0
665651 683859 0
665928 1135120 0
666405 679549 0
667498 670357 0
667904 1247137 0
667904 1939476 0
668152 1954653 0
668247 1837633 0
668978 688238 0
669194 686743 0
670141 1897857 0
670297 1858803 0
670992 1089909 0
671974 689179 0
672557 1887356 0
672565 694540 0
672808 678078 0
673166 1778798 0
673756 1191846 0
673873 2006473 0
674028 1338820 0
674053 1133228 0
674474 691764 0
674474 1213962 0
674930 1856076 0
675106 1874638 0
676405 688339 0
676417 1907310 0
676429 689072 0
677040 1913687 0
677468 1943970 0
677481 1083777 0
677773 1078881 0
678168 1150020 0
678834 1934294 0
678973 1834119 0
680275 1967682 0
680581 1496621 0
681471 709281 0
681686 1231710 0
681774 1857162 0
682204 1807171 0
682643 691306 0
682749 1184791 0
682859 1285977 0
683354 1221802 0
683491 1195798 0
683675 718345 0
684868 1127844 0
685270 1285620 0
685879 1482475 0
687100 1499920 0
688008 1838892 0
688348 1888556 0
691059 704758 0
691429 2009068 0
691560 702610 0
691974 2019849 0
693591 1843677 0
693963 1096615 0
694056 1115164 0
694367 1909847 0
694956 1225682 0
695677 712985 0
696176 1945822 0
696628 1897021 0
696772 1153573 0
697754 1913236 0
698849 702988 0
699141 1294078 0
699252 702837 0
699540 1147573 0
699908 1114868 0
700282 1478563 0
700883 1357659 0
701533 719654 0
701612 2005852 0
701862 1211717 0
701982 1190376 0
702438 1496925 0
702585 1488119 0
702806 709909 0
703502 719780 0
703505 1379279 0
703846 1961206 0
704872 1942553 0
704899 1966800 0
705211 1888717 0
705348 1159369 0
706171 1338423 0
708063 1987651 0
708975 1173799 0
710132 1880751 0
710808 721542 0
712288 716883 0
713057 1243792 0
713387 755628 0
714106 718443 0
714800 726132 0
715078 1206580 0
715411 1929685 0
716057 718992 0
716449 722476 0
716898 1562527 0
717675 745330 0
717912 723014 0
717983 2006511 0
718245 1368577 0
718846 2059054 0
719358 2013462 0
719408 2078402 0
722997 1361336 0
723606 723888 0
725007 2037338 0
725792 1379512 0
726153 1567458 0
727675 1509746 0
729837 1416088 0
730670 2042924 0
731283 1397170 0
732756 2181704 0
735391 1432568 0
736169 1588274 0
736238 1972420 0
738563 1407517 0
744063 1432198 0
744412 876201 0
749327 778643 0
750410 757810 0
752888 1949064 0
755336 760764 0
757990 2111578 0
758399 884623 0
760562 773144 0
765315 1604910 0
765741 1574991 0
767299 2101102 0
768584 1679159 0
772342 1443962 0
772914 1570093 0
775022 1665197 0
776363 1321630 0
779112 794541 0
779395 1619381 0
782700 1404681 0
790513 1614014 0
794872 1598481 0
800699 845684 0
801939 2126021 0
802848 2061498 0
802984 1573139 0
806346 1401154 0
813554 816670 0
814082 859728 0
817110 820211 0
817432 1445952 0
821704 1596664 0
823609 1581376 0
824305 1395710 0
827351 1384678 0
830834 1690712 0
832207 1649775 0
832448 835508 0
834180 1444453 0
834666 834848 0
837641 1638369 0
837991 1620693 0
840516 1631538 0
841750 956615 0
844618 1604689 0
849556 893971 0
852566 918724 0
853567 1639034 0
854488 2112750 0
858149 1622739 0
860604 1680592 0
861080 916533 0
863540 1677225 0
864608 1643393 0
875728 1452269 0
887085 1718879 0
887126 1673664 0
887693 906862 0
889224 894107 0
892536 906796 0
892786 1633607 0
894924 906782 0
896010 1642838 0
896561 1699727 0
897406 931107 0
899919 1456318 0
903819 1453653 0
906462 1741221 0
906893 1704410 0
908272 1713652 0
912833 1461005 0
915747 932916 0
917320 1658887 0
919162 963078 0
921006 942146 0
921715 1675405 0
923271 975607 0
924831 1730214 0
924984 1700730 0
927934 987216 0
928879 1694718 0
928944 1681997 0
929143 976790 0
929171 957779 0
930734 1730785 0
930992 1463514 0
932128 946465 0
933952 969202 0
938096 1701197 0
948022 1815033 0
949368 980851 0
949806 1640809 0
952034 1073537 0
955766 1884654 0
956639 2129860 0
958004 1738203 0
958067 1471677 0
958404 1458695 0
959048 1462540 0
960232 1462632 0
961347 1966563 0
969445 1733998 0
969713 1458737 0
971070 1801577 0
972915 1733344 0
973086 984273 0
974560 1740026 0
979523 1013836 0
982004 1862453 0
984485 986760 0
985426 1747319 0
985441 1720795 0
985873 1023732 0
987372 1040194 0
987708 999163 0
988946 1474343 0
990825 1726225 0
991741 1055501 0
992995 1018397 0
992996 1097052 0
994415 1717893 0
994623 1796955 0
996088 1024606 0
996402 1094857 0
1000323 1729417 0
1000421 1064130 0
1001055 1091784 0
1002672 1792515 0
1007421 1076913 0
1008251 1812281 0
1008590 1841064 0
1008666 1013928 0
1009377 1028294 0
1010385 1811461 0
1011783 1461172 0
1012622 1039046 0
1012855 1050245 0
1013784 1818007 0
1015714 1864328 0
1021628 1481406 0
1021651 1701317 0
1021678 1829696 0
1024607 1036066 0
1027177 1864805 0
1027307 1840872 0
1030106 1040168 0
1030163 1474253 0
1030880 1095053 0
1031864 1873047 0
1032401 1076384 0
1033166 1104670 0
1034677 1794692 0
1034840 1040808 0
1034884 1130918 0
1034905 1066039 0
1035544 1115117 0
1035751 1793316 0
1035766 1054078 0
1036344 1080615 0
1037635 1059349 0
1038410 1056830 0
1039093 1466169 0
1043971 1072200 0
1044137 1870461 0
1046330 1466900 0
1049075 1758963 0
1049797 1477647 0
1050740 1831152 0
1050858 1759840 0
1051323 1492370 0
1051340 1742651 0
1051952 1862559 0
1053482 1158020 0
1054033 1798524 0
1054427 1856055 0
1055544 1065031 0
1056725 1471965 0
1056859 1879947 0
1056935 1142804 0
1057149 1903539 0
1057718 1775882 0
1058050 1140876 0
1059969 1181213 0
1060177 1104602 0
1060318 1971970 0
1062398 1854118 0
1064247 1112537 0
1064349 1104880 0
1068813 1802485 0
1069337 1190323 0
1069783 1865323 0
1070852 1473442 0
1071690 1887335 0
1072093 1186486 0
1072308 1805158 0
1072675 1839828 0
1073446 1147567 0
1073954 1295108 0
1074233 1133391 0
1074808 1845721 0
1075690 1805193 0
1076827 1912119 0
1077067 1912933 0
1078126 1172360 0
1078746 1156360 0
1079031 1968867 0
1079701 1929685 0
1081240 1137402 0
1084444 1859462 0
1085532 1226999 0
1085777 1110366 0
1085978 1953452 0
1086536 1811915 0
1087187 1528070 0
1088120 1105441 0
1090008 1837390 0
1093361 1096881 0
1093514 1160631 0
1094003 2172039 0
1094423 1874959 0
1095093 1786586 0
1096130 1845850 0
1096175 1477709 0
1097284 1775595 0
1097416 1997218 0
1100430 1530112 0
1100602 1174607 0
1100759 1354497 0
1100968 1161172 0
1100982 1970180 0
1103100 1773181 0
1103672 1882793 0
1104144 1946217 0
1105529 1850544 0
1106113 1747294 0
1106129 1138155 0
1106467 1494483 0
1106467 1894933 0
1107765 1491637 0
1109723 1116997 0
1110044 1173740 0
1110249 1276762 0
1110366 1882167 0
1110771 1834382 0
1111732 2053389 0
1114352 1125276 0
1114644 1190966 0
1114718 1972768 0
1117952 1948554 0
1118897 1835460 0
1118970 1831956 0
1119096 1171877 0
1120931 1863843 0
1122572 1181913 0
1123953 1158408 0
1125392 1188160 0
1125563 1140259 0
1127713 1477241 0
1128822 1174109 0
1128901 1975050 0
1130549 1884158 0
1130622 1134281 0
1136798 1877630 0
1136798 1967826 0
1138801 1777652 0
1138880 1227964 0
1139086 1281365 0
1139525 1956850 0
1140092 1929563 0
1140950 1146675 0
1141434 1151989 0
1142141 1867411 0
1142236 1210880 0
1142678 1836901 0
1143263 1962589 0
1143415 2003883 0
1144401 1484250 0
1145199 1176371 0
1145352 1162982 0
1145957 1191224 0
1146544 1929359 0
1146763 1814614 0
1147239 1477772 0
1148510 1193271 0
1148628 1485898 0
1148825 1860297 0
1149867 1204646 0
1150571 1932547 0
1152437 1190064 0
1152602 1163020 0
1153819 1956608 0
1153872 1225037 0
1155577 1253102 0
1157609 1865156 0
1158671 1473970 0
1159355 1183311 0
1159752 1259608 0
1159796 1974357 0
1159894 1830375 0
1160214 1495630 0
1161787 1182553 0
1161909 1871739 0
1161909 1904676 0
1162947 2003114 0
1163669 1846131 0
1164086 1980149 0
1164201 1997208 0
1164215 1218142 0
1165837 1203245 0
1166537 1928579 0
1167359 1959914 0
1167526 1239336 0
1167882 1951701 0
1169440 1908341 0
1169750 1848088 0
1170206 1905845 0
1173804 1306276 0
1174282 1858378 0
1174383 1773843 0
1175183 1182031 0
1175403 1255216 0
1175771 1537245 0
1176258 1508042 0
1176843 2167822 0
1177747 1982252 0
1177861 1811760 0
1177899 1236111 0
1178820 1261493 0
1179850 1240148 0
1180528 1272730 0
1181650 1215933 0
1181917 1988128 0
1182967 1963187 0
1183093 1910696 0
1184074 1922498 0
1184133 1964827 0
1184367 1332342 0
1184967 1828599 0
1185369 1194466 0
1186362 2039795 0
1187267 1275682 0
1187357 2001316 0
1187472 1496680 0
1187619 1997690 0
1187661 1498693 0
1188390 2010913 0
1191169 1353217 0
1193182 1933504 0
1193889 1245830 0
1194415 1928916 0
1194878 1864160 0
1195316 1871188 0
1195459 1898108 0
1197590 2003792 0
1197809 1309113 0
1198308 1964325 0
1198439 1883185 0
1198670 1205245 0
1200908 1276027 0
1201078 2153121 0
1201332 1285295 0
1201371 1852054 0
1203870 1890554 0
1205355 1997208 0
1205787 1906936 0
1207925 1367532 0
1208370 1953832 0
1208427 2026103 0
1210785 1501775 0
1214069 1986672 0
1214271 2163727 0
1214888 1920895 0
1215547 1975556 0
1215596 1503328 0
1216138 1898281 0
1217040 1845292 0
1218041 1331993 0
1218623 2006210 0
1219374 1273844 0
1220680 1986590 0
1221028 2038204 0
1222198 2035400 0
1223479 2030251 0
1223496 1907986 0
1224131 1939589 0
1224754 1819188 0
1224756 1977070 0
1225790 2045410 0
1226833 1508579 0
1228207 1247672 0
1228333 1925346 0
1228544 2037366 0
1230873 1894161 0
1232237 1367220 0
1232437 1948712 0
1234679 1286573 0
1234809 2019861 0
1235937 1402791 0
1235937 1970414 0
1237112 1504434 0
1237189 2038289 0
1237500 1275404 0
1238242 2167230 0
1239885 1310793 0
1240777 1334578 0
1241278 1318119 0
1242655 1921902 0
1243979 1870178 0
1244073 2040183 0
1244800 2160923 0
1244913 1515566 0
1245469 1292493 0
1247799 1499680 0
1247799 1966258 0
1247900 1356360 0
1250042 1514715 0
1250290 1994413 0
1253467 1933913 0
1254205 1987226 0
1254233 1969381 0
1257372 1959309 0
1258197 1367532 0
1260885 1270224 0
1261411 1270739 0
1263442 1353099 0
1263619 2015573 0
1269758 1320866 0
1270176 1957411 0
1270455 2026441 0
1272083 1899483 0
1272332 1305442 0
1275191 1936677 0
1275393 1290841 0
1275402 2056280 0
1275730 1950714 0
1276055 1827927 0
1276317 1303698 0
1277311 1964397 0
1280073 1892465 0
1280365 1948459 0
1283033 1942923 0
1284776 2019321 0
1285217 1870238 0
1293610 1375289 0
1294532 2050903 0
1294807 1880160 0
1295941 2055514 0
1296851 1507141 0
1297173 2069349 0
1297393 2048899 0
1298840 1304703 0
1301231 2039534 0
1301317 1954098 0
1302653 2038352 0
1302762 1905278 0
1306292 1945921 0
1307001 1326896 0
1308584 2038208 0
1309327 2006153 0
1312042 1348088 0
1312178 1991969 0
1312431 1361822 0
1312617 2056718 0
1313031 1513459 0
1315023 2075155 0
1315439 1318280 0
1315525 1541295 0
1316285 1927099 0
1319298 1950622 0
1320357 1955648 0
1321546 2004207 0
1322227 1431842 0
1322619 1978984 0
1322730 1502063 0
1326333 1521560 0
1328720 1414240 0
1329784 2033064 0
1331182 1355310 0
1331662 1385465 0
1335003 1401605 0
1335450 1538717 0
1336414 2012054 0
1337601 2066873 0
1338164 2039167 0
1340412 1343121 0
1341620 1988455 0
1342553 2175676 0
1348472 1397350 0
1353813 2015245 0
1358439 2048382 0
1361310 1401835 0
1362673 2041768 0
1363177 1969256 0
1363380 1544931 0
1367294 2018365 0
1368190 2029913 0
1368195 2061227 0
1368740 1410355 0
1368823 1507141 0
1369906 2098603 0
1370772 2093538 0
1371500 1515202 0
1372072 2055216 0
1372978 1389794 0
1376823 1397822 0
1377206 2022682 0
1378081 1981579 0
1379359 1513445 0
1379512 2043162 0
1379647 2078946 0
1383068 1509411 0
1383939 1557351 0
1384523 2082333 0
1384864 2059108 0
1388343 2077135 0
1388430 1421390 0
1388651 2097425 0
1390234 2080114 0
1392674 1553737 0
1393442 1959959 0
1398931 1436702 0
1399867 2104671 0
1401326 2084472 0
1405672 1418206 0
1408892 2072082 0
1417281 2083865 0
1419807 2077983 0
1426018 2088936 0
1426709 2036668 0
1429295 1433468 0
1432222 1575099 0
1433375 1550917 0
1435775 1517250 0
1450137 1637779 0
1451764 1644922 0
1452220 1457943 0
1461689 1717490 0
1463173 1465747 0
1463715 1695583 0
1463852 1464903 0
1465070 1465863 0
1465926 1475277 0
1466087 1724288 0
1467337 1489043 0
1472427 1738667 0
1477538 1495670 0
1478122 1827725 0
1478817 1780969 0
1479138 1879028 0
1480255 1892293 0
1480478 1500942 0
1480843 1500507 0
1481826 1758378 0
1481828 1778204 0
1483395 1839106 0
1487941 1911448 0
1488392 1976560 0
1488420 1968700 0
1488455 1497024 0
1488511 1496282 0
1489451 1929169 0
1490930 1492694 0
1492181 1906168 0
1492202 1971961 0
1492666 1540257 0
1493572 1508079 0
1494302 1947172 0
1494461 2062977 0
1495456 1864765 0
1495756 1933795 0
1495986 1910835 0
1496951 1859778 0
1497481 1840065 0
1497666 1919224 0
1497767 1872291 0
1500008 1512024 0
1500163 1905861 0
1500488 1503666 0
1500665 1970178 0
1500955 1502037 0
1501859 1982638 0
1502193 1948459 0
1503820 1511254 0
1505373 2044382 0
1506015 1885614 0
1512762 1978792 0
1513459 2104264 0
1518736 2061762 0
1519094 1548714 0
1524220 1526493 0
1526527 1531042 0
1527634 1533697 0
1527956 1812435 0
1529541 1530762 0
1530580 1531094 0
1530891 1534232 0
1532200 1917263 0
1532471 1823348 0
1534059 2156635 0
1535633 1538233 0
1535926 1540571 0
1535953 1541819 0
1537653 1917996 0
1538320 1540077 0
1538383 1977621 0
1538881 1542170 0
1538964 2153471 0
1540228 1541627 0
1540293 1545497 0
1541520 1546042 0
1543336 1975587 0
1549805 2078634 0
1550781 1565648 0
1553187 1556827 0
1553997 2058438 0
1558879 1592421 0
1560887 2113943 0
1562194 2011069 0
1562220 2094349 0
1573509 1588028 0
1573938 2075953 0
1578932 2185453 0
1581195 1602464 0
1588868 1655146 0
1592724 2065373 0
1600279 1604670 0
1602271 1606732 0
1604233 1610985 0
1609729 1611970 0
1621284 1675603 0
1629061 1677826 0
1632764 1697925 0
1636850 1643462 0
1637191 1673664 0
1638851 1681090 0
1640091 1678410 0
1640755 1683072 0
1643273 1683194 0
1646942 1677035 0
1648972 1656170 0
1651927 1654147 0
1656371 1688120 0
1658929 1665217 0
1660690 1709490 0
1665349 1725709 0
1667640 1713683 0
1672110 1703882 0
1676614 1706634 0
1678672 1754883 0
1679371 1685059 0
1680754 1688334 0
1682695 1716449 0
1686106 1687908 0
1686490 1690221 0
1690009 1709457 0
1695734 1716567 0
1697286 1716802 0
1697349 1726585 0
1704568 1740842 0
1706344 1728345 0
1707816 1711817 0
1709958 1715019 0
1710652 1735422 0
1710677 1736082 0
1710825 1751349 0
1711324 1744985 0
1712553 1738311 0
1712946 1723036 0
1714079 1719516 0
1716212 1773739 0
1717496 1720857 0
1719843 1764616 0
1721538 2128497 0
1726051 1787019 0
1727454 1737843 0
1729509 1753806 0
1729629 1741929 0
1729739 1733149 0
1731249 1757608 0
1733922 1769828 0
1734935 1747730 0
1736331 1766373 0
1737256 1754440 0
1737286 1765176 0
1738335 1869383 0
1738559 1786388 0
1739410 1812770 0
1740811 1813996 0
1740858 1774101 0
1742164 1821974 0
1743602 1792069 0
1746087 1866710 0
1753997 1773323 0
1754331 1826046 0
1755090 1796777 0
1756877 1781617 0
1758391 1859327 0
1761419 1812353 0
1761990 1842522 0
1765774 1791331 0
1766002 1768231 0
1766556 1783058 0
1769754 1809928 0
1771430 1818082 0
1771688 1853029 0
1772674 1805242 0
1773138 1805752 0
1773551 1815117 0
1775393 1854785 0
1775877 1891708 0
1775965 1871266 0
1777334 1787072 0
1777618 1792713 0
1777904 1858221 0
1778367 1876593 0
1780678 1822527 0
1781297 1887038 0
1782633 1803168 0
1783373 1834902 0
1783900 1871745 0
1784716 1819466 0
1784877 1802775 0
1785240 1825620 0
1785367 1934628 0
