57944;1
58017;1
58106;1
58166;6
58539;1
58966;3
58974;3
59419;1
59554;15
59648;1
59756;1
59906;3
60079;1
60082;1
60086;6
60972;1
61262;3
61534;1
61597;1
61928;6
62148;1
62418;15
62584;3
63029;1
63125;1
63178;1
63303;1
63339;1
63549;1
63738;1
63783;1
63951;10
64163;1
64441;1
64687;1
64694;1
64791;1
64802;1
65135;1
65252;3
65574;10
65643;1
65818;1
65861;1
66484;1
66517;1
66857;3
66896;3
67168;1
67209;1
67269;1
67287;10
67304;1
67332;1
67381;1
67434;6
67850;1
67974;1
68226;21
68266;1
68465;3
68467;3
68587;1
68617;3
68906;1
68915;3
68944;1
69058;1
69102;10
69225;6
69326;3
69396;6
69602;1
69605;55
69756;1
69983;1
70013;3
70340;1
70555;1
70606;21
70934;1
71133;1
71145;1
71192;6
71246;3
71534;6
71704;1
72173;3
72412;3
72478;21
72495;1
73046;6
73119;1
73402;6
73761;1
73879;3
74142;1
74169;1
74438;6
74780;1
74798;1
74907;1
74966;6
75388;6
75824;3
76144;10
76158;6
76290;1
76292;1
76363;1
76430;1
76548;1
76666;1
76687;1
76733;3
76798;1
77039;21
77081;94
77337;1
77751;3
77990;1
78035;1
78066;30
78271;3
78296;1
78331;1
78474;1
78566;1
78619;10
78667;1
78766;1
78851;1
79022;6
79219;7
79522;1
79758;3
79839;3
80096;1
80218;1
80272;1
80502;1
80725;1
81007;1
81225;3
81237;1
81254;1
81384;1
81717;1
81718;3
81738;1
81770;3
81945;10
82190;3
82293;1
82378;1
82930;1
83172;3
83174;6
83295;28
83439;6
84169;1
84308;1
84384;1
84679;1
85264;3
85519;1
86179;1
86235;1
86259;1
86481;6
86631;1
86709;10
87070;1
87143;1
87657;3
87882;3
88088;1
88158;1
88210;1
89266;1
89824;1
90101;1
90283;1
90703;6
90735;54
90934;1
90965;3
91189;1
91217;228
91387;3
91562;28
91794;1
92001;6
92021;1
92044;1
92155;1
92408;3
92521;1
92962;6
93101;1
93382;1
93572;1
93932;1
93971;1
94070;1
94134;1
94178;1
94247;10
94300;1
94301;10
94480;1
94753;36
94815;1
94846;6
94860;1
94979;1
95057;1
95820;1
95996;1
96242;1
96317;1
96376;1
96749;3
96817;1
97292;1
97343;1
97389;3
97619;6
97712;3
97977;1
97986;1
98314;6
98575;3
98761;21
99966;6
100266;1
100324;1
100437;1
100537;1
101116;15
101189;6
101332;6
101774;1
101849;1
102085;18
102691;1
103574;1
103626;1
103781;1
103828;3
104231;1
104266;3
104417;1
104568;3
104609;1
104635;1
104684;3
104693;4
105083;28
105189;3
105915;1
105986;3
106038;1
106065;1
106393;1
106618;91
106766;1
107476;15
108055;21
108058;1
108592;1
108950;1
109075;1
109239;10
109936;6
110095;3
110236;3
110490;1
110811;21
111078;1
111391;1
111507;1
111792;1
111896;1
112196;1
112511;1
112659;1
112736;3
113113;10
114173;1
114414;1
114486;11
114956;10
115177;3
115355;3
115590;1
115656;1
115881;40
116171;1
116772;3
117367;3
117898;3
118469;1
118763;413
119194;1
119339;10
119464;3
119899;1
120683;6
122351;6
122591;36
122639;1
122940;1
123514;8
123991;780
124102;1
124175;6
124330;6
124353;1
124552;1
124954;3
125056;1
125257;21
125433;3
125596;1
125849;3
127475;1
127552;3
127627;10
127851;3
127883;1
127995;6
128367;6
128502;1
128991;3
129217;1
129376;1
129522;3
129716;1
129744;1
130038;1
130476;1
131266;1
131371;1
131777;1
131795;1
133969;1
134088;3
134523;10
135288;1
136502;1
137308;1
137648;1
138072;1
138379;1
138520;1
139708;1
139774;1
141017;40
141032;3
142603;55
142775;1
143374;1
145110;1
146169;21
146256;1
146720;1
147605;15
148397;1
148436;1
149819;1
150377;6
151055;1
151849;7
152243;10
152250;3
152986;3
153448;1
153503;1
154073;1
156511;1
157013;1
157532;3
157607;1
157703;1
158359;1
160341;3
160740;1
164113;1
164129;1
165754;1
166504;1
169811;286
171452;1
174248;1
175261;1
175377;1
175468;1
177334;1
177555;1
178265;1
179646;1
180074;1
180570;3
180912;1
180963;1
181107;1
181241;7
181478;1
182394;15
182594;1
182768;1
183537;1
184699;1
184822;1
185242;1
186033;3
187399;1
188656;21
190387;1
190455;1
190895;3
190961;10
191111;1
192114;1
192571;1
192884;1
193454;1
193805;1
194101;1
194461;1
194604;1
195161;1
195758;1
196271;1
196313;1
196510;1
196517;1
196938;3
196996;1
197058;1
198120;1
198687;1
199187;1
199899;1
200041;1
200059;28
200356;1
200697;28
202125;1
202293;1
202400;1
202942;1
203821;1
203849;1
204069;1
204655;1
204756;3
205109;1
205759;1
206154;1
206629;1
206975;3
207960;3
208145;1
208960;6
209240;3
209249;3
209348;1
209814;1
210507;1
213962;6
214246;1
215608;1
216062;1
216345;3
216430;10
216745;1
216883;3
217021;1
217248;1
217963;3
218243;1
219197;3
219836;1
220268;45
220603;3
220710;1
221093;1
221156;1
221219;1
221253;1
221659;3
221780;1
222234;3
222596;1
222975;1
223098;3
223375;1
224017;1
224189;1
224234;1
224308;3
224882;1
225522;1
225907;10
226714;1
226961;3
227812;1
228003;1
228676;1
228719;1
229572;1
229636;3
230044;1
230453;1
231064;1
231672;1
231705;1
232112;1
232792;1
233105;1
233907;1
234625;1
234822;28
235119;1
235126;1
235983;3
236610;1
236886;1
236943;1
238076;1
238193;10
238203;1
238204;1
238262;1
239391;1
240957;1
240970;1
240986;10
241642;3
242281;1
242737;1
242853;3
244437;21
244662;1
244837;1
245078;1
245741;1
246080;1
246969;1
248762;1
248770;1
249082;1
249172;3
249223;1
251456;1
252532;1
252631;3
253067;1
253693;1
255234;1
255406;1
255685;1
256324;1
256574;1
256579;1
257109;1
257857;10
258863;1
259002;1
259640;1
260063;1
261069;1
261548;1
261674;3
261701;10
261898;6
261989;6
262333;1
262649;10
264166;1
265098;6
266207;1
267959;1
268028;1
268313;3
270193;1
271500;1
272414;1
272552;1
272795;3
275095;38
277433;28
279600;1
281054;1
281092;24
281099;21
281169;1
281636;1
281824;3
281915;1
282093;1
282519;36
282620;3
282756;1
283707;1
283986;8
285215;1
285471;1
287720;15
287764;1
287850;1
288452;3
289481;3
290889;1
291139;1
291463;1
291725;1
292876;465
293190;3
293743;1
294094;3
294520;136
295634;1
295984;1
296085;1
296150;80
296217;1
296495;1
298267;3
298696;15
298947;3
299418;1
300046;1
300103;3
300410;1
300732;3
300786;1
300789;6
301005;1
301694;3
301882;10
301947;1
302212;1
302257;1
302561;3
302716;1
303086;1
303139;1
304053;1
304086;1
304232;1
305440;1
305470;1
305501;1
306430;1
306454;1
307024;38
307898;1
307942;1
308056;1
308314;1
308550;1
308724;1
308995;1
309531;1
310224;1
310894;3
310920;3
311571;3
311651;3
311889;1
312420;1
313168;1
314227;1
314268;6
314274;1
314344;1
314604;1
314731;1
315939;1
316209;1
316453;3
316477;1
316613;3
317323;1
317506;3
318197;1
318391;1
318548;6
318932;1
319356;1
319752;1
320166;1
320253;1
320652;1
320832;3
321007;6
321397;1
322629;3
322893;1
322947;1
323185;3
323485;1
323572;1
323593;15
323697;10
325197;1
325581;1
325731;1
326578;1
326599;3
326747;1
327058;1
327706;1
327737;3
327803;6
327915;1
329203;1
329421;1
329970;1
330112;15
333176;1
333347;1
333711;1
333727;1
333746;1
334682;1
334809;6
335065;1
335100;1
335315;1
335991;3
336460;1
336888;1
339446;1
339770;1
339792;28
339914;1
340060;1
340804;3
341029;1
341189;1
341217;1
341876;1
342730;1
344712;1
346612;3
347091;1
348139;1
348335;4
348473;1
350345;1
350506;1
350891;1
351150;3
351498;15
351509;28
351673;1
352289;1
353113;6
353326;75
353532;1
353660;6
353666;1
354018;6
354134;1
355049;1
355368;11
355513;1
355602;3
355787;1
356175;1
356735;1
357603;1
357878;1
358437;1
358494;1
358536;1
358726;1
359267;1
359293;1
359295;1
359529;1
359782;1
359858;3
360149;3
360170;1
360288;3
360412;10
361088;1
361113;1
361301;3
361560;3
361676;1
361692;1
361928;1
361958;1
361992;1
362215;3
363182;1
363420;1
363748;3
364059;3
364129;3
364229;3
364268;10
364289;3
364416;1
364846;1
364923;1
364967;1
365023;3
365039;3
365220;1
365634;3
365697;3
366227;3
366249;1
366415;1
366883;6
367071;6
367164;3
367317;1
367563;1
367862;12
367906;1
368960;7
368988;4
369094;1
369349;1
369410;1
369581;1
369683;1
369692;1
369717;1
369825;1
369884;1
370233;1
370482;1
370747;3
371303;3
371696;1
371748;1
371865;3
372009;1
372087;1
372688;1
373344;1
374025;1
374109;6
374327;3
374615;1
374632;1
374897;1
374913;3
374920;1
375335;1
375414;10
375419;1
375906;1
376214;6
376510;3
376679;1
376806;3
377152;1
377537;10
378078;6
378171;1
378313;21
378425;1
378514;1
378563;1
378673;1
378699;3
379102;1
379112;1
379436;3
379439;1
379517;46
379910;1
380017;1
380066;1
380151;6
380547;1
380700;1
380724;1
380972;159
381000;10
381377;1
381460;1
381470;6
381507;6
381608;1
381902;28
381913;3
382133;1
382149;1
382823;1
384146;6
384291;1
384309;3
384725;36
384953;3
385147;3
385387;1
385530;1
385720;1
385813;1
386403;28
386421;6
387035;1
387174;1
387323;1
387553;45
387586;1
387676;1
387734;10
387808;1
387861;1
388298;10
388496;1
388673;7
388805;1
388896;1
389088;17
389116;1
389244;15
389405;3
389499;6
389740;1
390553;1
390843;3
390856;1
391562;1
391757;1
391933;1
392040;1
392233;1
392472;3
392483;1
392711;1
392937;3
393922;1
394339;17
394429;3
394526;1
394875;1
394959;1
395370;1
395999;1
396261;1
397541;3
397866;10
397998;1
398255;1
398601;7
398764;1
399344;3
400224;1
400704;3
400835;1
401294;1
402346;1
402524;1
402636;6
403153;1
403201;10
403510;1
403541;1
405166;1
405959;3
407565;1
408125;3
408367;1
408858;6
410669;1
410905;1
411340;3
411448;3
411877;1
413420;1
413856;6
413900;1
414586;3
415041;1
415227;3
415465;1
415640;1
415897;1
416544;1
417361;6
417623;3
417774;1
417863;1
417946;1
419216;1
419359;1
419619;3
420457;1
423167;1
423993;1
424917;1
425449;1
428188;10
429845;1
430860;1
431264;1
431399;1
431441;1
431728;3
432699;1
432855;6
434687;1
434871;36
435393;1
436060;1
436167;1
436867;6
437637;21
438196;1
438646;1
439781;1
440092;1
440493;1
440830;1
440881;3
441587;1
441957;1
442512;3
442942;3
443883;1
444946;1
445226;1
445525;1
446220;1
446288;1
446470;6
448526;1
448537;1
449092;1
449485;1
450408;1
451473;1
451508;1
451845;1
451999;1
452349;1
452976;1
454237;1
454583;3
455079;6
456346;1
456390;1
456812;1
457141;1
457307;1
457402;1
457461;1
457542;1
457590;3
457631;1
457725;1
458066;1
458702;1
458859;1
458998;1
459711;1
460424;3
460759;1
461765;1
462156;1
463177;1
463607;3
464309;1
464585;3
464747;1
465317;1
465456;1
465461;1
465780;6
465881;1
466406;1
466965;10
467366;1
467445;1
467760;1
467879;3
468089;1
468291;3
468538;1
470094;3
470321;1
470594;1
470851;1
471513;1
472421;1
472796;1
472809;1
473570;1
473634;1
473858;1
473887;3
474120;1
474629;1
474820;1
475162;1
475431;3
475859;3
476699;1
477064;1
477464;1
478373;1
478641;1
479475;1
479616;1
479993;1
480146;1
480434;6
480510;6
480697;3
481127;1
482407;1
482552;1
482839;3
482871;1
482989;1
483573;3
484208;21
484522;1
484843;1
485397;1
485404;1
485757;6
486225;1
487176;1
487318;1
487634;1
488258;1
489295;1
489827;1
490133;1
490232;1
490367;1
490620;1
490986;1
491031;6
491429;1
491541;1
491860;1
493136;1
493282;1
493685;1
494028;10
494862;3
494865;1
495167;1
495198;4
495231;1
495235;1
495440;10
495549;1
495668;3
496996;1
497984;21
498333;1
498521;6
498571;6
498602;3
498919;1
500227;1
500429;6
500625;7
500682;1
500744;1
501696;1
501792;1
501809;3
501813;1
501932;1
502515;1
502524;1
502705;1
503493;1
503933;1
504119;6
504357;3
504976;1
505026;1
505256;3
506416;1
506533;1
507039;1
507622;1
508112;1
508440;1
508706;1
508732;1
509085;6
509343;1
509622;1
509827;1
510276;1
510401;1
511372;1
511432;1
511751;1
512256;1
512321;1
512384;1
512895;1
513205;1
513596;1
513896;1
515133;1
515171;1
515411;1
515703;1
516145;1
516395;1
516416;1
516478;10
517216;1
517231;1
517368;1
517521;1
517871;6
518811;1
519278;10
519287;1
520823;1
521028;3
522052;1
522373;1
522452;1
522534;1
523101;1
523111;1
523275;1
524816;1
525945;1
526598;1
526718;1
527588;1
528030;1
528790;1
531254;1
531488;1
531588;1
531740;1
533013;1
533413;1
534026;1
534875;1
536337;1
536414;1
536496;3
537878;1
538892;1
539502;1
540038;1
540137;12
540628;1
541904;6
543251;1
543945;1
544027;1
544177;1
544775;1
544841;1
545760;1
546359;1
546494;1
547656;1
548529;1
549038;1
549073;1
549113;1
549521;3
549629;6
551360;1
551599;1
552547;3
552677;3
553120;1
553152;3
553622;1
554050;1
554950;3
554992;1
555021;1
555168;1
555206;1
555769;1
555887;1
556487;6
556551;1
556826;1
557362;1
557531;1
558081;1
559953;1
560468;1
560733;1
561204;1
561364;3
561379;3
561526;1
562046;1
563601;1
563865;1
564241;1
564721;1
568553;1
568685;16
568792;1
568896;1
568899;1
569847;1
570784;1
571313;1
571767;1
572197;1
573210;1
573347;1
573842;3
574123;1
574853;1
575165;1
575277;1
575908;6
576211;1
577821;6
578760;1
582328;1
587223;3
587841;1
587999;1
588874;1
589228;6
589882;3
590192;1
590239;1
590274;1
590338;1
590437;3
590786;2
590833;15
591249;1
591277;1
591709;9
591776;1
591958;1
592069;1
592440;1
592870;3
593123;1
593366;15
593815;1
593832;1
595294;1
595740;1
596071;1
597263;1
597539;1
597751;1
598045;1
598124;1
599869;1
599977;3
600435;1
600522;1
600997;1
601113;15
601252;1
601279;1
601301;3
601385;1
601643;3
601918;1
602186;6
602388;1
602694;1
604466;1
604765;1
604768;1
605143;1
605167;1
605175;1
605601;1
605685;15
605965;55
606574;1
607299;1
608447;1
608518;1
608520;3
608568;1
609099;1
609416;3
610345;1
610741;1
611023;1
611078;1
611510;1
612000;1
612175;1
612365;1
612509;3
612832;1
612871;1
613100;1
613555;1
613946;1
614081;1
614254;3
614686;1
615153;1
615658;1
615868;1
615995;1
616423;1
616524;1
617711;1
618145;6
618631;1
618649;1
618723;1
619208;1
619672;1
620154;1
621021;1
621364;1
621668;4
622694;1
622721;1
624798;1
624855;1
625030;1
625152;1
625454;1
625728;3
626203;1
626526;1
627182;1
627319;1
627386;1
627400;1
628994;3
629328;1
629556;1
630563;1
631359;6
631510;1
632046;3
632282;1
632379;1
632471;1
632927;1
633172;6
633367;1
633550;1
634259;161
634277;1
634795;1
635560;1
635906;1
636383;1
636602;1
636609;1
637308;1
637400;1
637467;1
638760;15
638763;15
638899;1
639251;3
640351;3
640819;1
640924;1
641746;1
643276;1
643533;1
643579;1
643830;36
644743;3
644775;6
645885;3
646112;1
646319;1
646983;3
647015;1
647421;1
647725;1
648149;1
648592;1
648935;1
649155;3
649190;1
650451;1
650889;1
651761;1
651950;1
651967;1
652258;1
652417;6
652466;1
652669;1
652753;1
653864;1
653952;1
654289;1
654293;1
655095;1
655174;1
655429;1
655708;1
655718;1
655951;1
656173;6
656309;3
656685;1
656870;3
657117;1
657518;1
657786;1
657915;3
658706;1
658729;1
659156;1
659361;1
659677;3
659785;1
659911;1
660826;1
661177;21
661206;1
661585;1
661609;1
661640;1
661723;1
662315;1
662402;1
662409;1
662455;1
662821;3
663187;1
663406;1
664775;7
664877;1
664898;28
664965;1
665280;1
665686;3
665913;1
667180;1
667187;6
667231;1
667460;1
667486;1
667605;1
667875;3
668001;1
668032;1
668279;1
668509;1
668949;1
669000;3
669414;1
669847;1
670551;1
670614;3
670684;1
670716;3
670740;1
671777;1
672039;1
672192;1
672250;3
672490;1
672560;1
672702;3
672932;6
673120;1
673680;1
674072;1
674121;1
674631;3
674707;3
674820;3
675395;1
675786;1
675848;1
676384;1
676400;1
676441;1
676472;15
676478;1
676515;1
677226;1
677451;1
677471;1
677481;1
677644;1
677764;3
677868;1
678258;1
678355;1
679023;1
679051;3
679496;1
679776;1
680174;6
681000;1
682643;1
682647;3
682669;1
682859;1
683730;1
684664;1
684941;1
685587;1
685854;1
686761;1
686818;1
686884;1
687099;1
687292;1
687613;3
687677;1
687982;3
688025;1
688359;1
688863;1
688926;1
688931;1
689087;1
689871;1
689942;1
690871;1
691003;1
691051;3
691155;1
691679;1
693325;1
693619;1
693866;1
693893;6
693978;1
694241;3
695002;1
695110;21
695410;1
695869;1
695892;1
695944;10
696036;1
696591;1
696593;1
696943;1
697296;1
697537;1
697878;1
698084;1
698095;3
698498;3
698799;1
698849;1
700037;1
700150;1
700163;1
700430;1
700543;1
700904;1
701531;1
701569;1
701570;1
701821;1
702817;3
704237;1
704327;1
705611;1
705702;1
705951;15
706545;3
706923;1
707035;1
707302;1
707532;1
708223;1
708231;1
708298;1
708776;6
709696;3
709710;1
709799;1
709832;1
710038;741
710188;1
710589;15
710943;1
712352;1
712614;1
713442;3
713581;1
714187;1
714331;1
715139;1
716856;1
717325;1
718696;1
719568;1
720578;10
720699;1
723325;1
723335;66
724154;3
726019;1
726153;1
727312;3
727755;1
727938;1
728022;9554
728165;1
728281;15
728310;3
728596;1
728814;1
728948;38
729035;28
729287;1
730319;1
730435;15
730524;1
730932;3
730955;1
731087;1
731806;1
732956;1
733304;1
734727;3
734825;28
734834;1
735245;3
735524;39
735882;3
736875;1
737503;1
738618;138
738754;6
739254;1
739302;1
739403;1
739539;1
740252;1
740574;1
740811;1
741124;10
742004;10
742021;10
742267;3
742490;1
742594;6
742839;1
744316;1
744897;1
745298;21
745517;3
746351;1
746969;1
746995;1
747295;1
747357;1
747594;3
747927;8
748651;1
749301;1
749620;36
749962;1
751375;1
751441;6
751782;1
752749;3
752962;1
753108;3
753129;1
753206;1
753494;1
753904;1
755229;3
755231;10
755646;1
756359;3
756784;1
757202;8
758436;135
759223;1
759229;1
759992;1
759995;1
760066;1
760232;6
761375;1
762758;1
763292;28
763488;1
765426;1
765704;10
765753;10
767316;1
767637;1
769983;1
770929;1
771247;10
772077;1
772342;1
772433;6
772812;1
773065;1
774647;1
775254;1
775681;3
775775;3
775833;6
775914;3
776163;1
776602;1
776772;1
777313;1
777348;1
778030;3
778866;1
780096;1
781197;6
781667;3
781677;1
781911;1
782759;1
784243;3
784244;1
784740;1
785690;6
785827;1
788825;1
788955;3
789168;1
790172;1
790829;1
791051;3
792507;1
794048;21
794204;1
796433;1
797540;1
798956;1
799985;6
800441;1
800777;3
801811;1
801939;1
802324;1
804122;1
804660;1
804763;1
806457;3
807951;10
808329;7
808576;1
808603;1
808612;3
809499;1
810766;1
810842;1
811833;6
812238;21
812751;3
813435;1
813593;1
813624;3
813669;1
813738;1
813930;1
814796;10
814855;1
815241;1
815504;1
816654;1
816887;1
818242;1
818280;1
818937;1
819704;1
820176;1
820598;3
820618;1
821138;3
821559;3
821567;1
821582;1
822244;1
822695;1
822847;1
823027;3
823869;40
824797;1
825215;1
825475;1
825876;1
825949;1
826098;3
826155;3
826200;1
826878;1
827530;3
827752;1
827966;1
829064;1
829098;3
829133;1
829956;1
830340;1
830516;1
831127;1
832017;1
832052;1
832207;1
832224;1
833618;17
834026;3
834506;1
834591;1
834630;1
834714;1
835900;1
836644;1
838027;1
839348;1
841051;1
841249;1
842293;1
843216;1
844459;6
844953;1
845175;1
845619;1
846015;3
846221;1
846408;1
846559;1
846929;1
847126;3
847908;1
848216;1
848358;1
850209;3
850332;2
852177;1
852737;1
853001;1
853003;1
853448;3
854130;6
854278;1
854818;1
855763;10
856048;1
856125;1
857037;15
857682;1
858662;3
859014;10
859421;3
860604;1
860635;1
861091;1
862236;3
862467;1
862590;1
862696;9
863192;6
864420;1
864774;28
864930;1
865095;1
865442;1
865738;1
866444;3
866754;1
867436;3
868067;1
871064;6
871181;1
871729;1
872196;1
872390;1
872787;1
873001;6
874822;1
875728;1
876003;1
876107;1
876117;3
876579;1
876733;6
877273;1
879550;1
880265;1
880473;1
880512;1
880708;1
880785;1
881585;1
882103;1
882452;1
882918;1
883167;1
883181;1
884444;1
885324;1
885401;1
885769;1
886299;3
886353;3
886372;1
886536;1
887961;1
888551;1
888705;1
888886;1
888960;1
889643;3
890128;1
891167;1
892455;1
892868;1
892904;3
892997;1
893189;1
893731;6
894132;1
894226;1
894246;1
894564;1
895117;3
895582;3
896845;3
897184;6
898240;1
898470;1
898930;1
898980;3
899298;10
899852;1
900444;1
901413;1
901513;1
902457;1
903742;36
903886;10
904868;1
905162;1
905184;1
905897;1
906080;10
906524;3
907167;1
907559;1
907814;1
907904;10
908285;1
909017;1
909148;1
909574;1
910004;1
910007;3
910603;1
910848;1
911859;1
912526;1
912633;10
912747;1
913512;1
914493;1
914592;1
914753;6
914913;1
915233;6
915552;1
916238;3
916865;1
917350;45
917454;6
918668;1
919520;1
919526;1
919871;21
919899;1
920082;3
920744;3
921498;1
921715;1
922055;15
923153;1
924224;1
928249;1
928452;21
929143;1
929407;1
930253;1
930744;3
931301;3
931377;3
931910;1
932166;3
932929;1
933600;1
933723;3
935526;1
935575;1
936608;6
937313;1
937887;1
938059;1
938227;55
938685;1
939564;1
939710;1
940568;1
940792;1
941610;1
942613;10
943472;1
943828;1
944134;1
944721;1
945248;1
945262;1
945545;1
945550;21
946554;10
949402;1
949586;1
950540;3
950759;1
951117;1
951151;28
952268;1
953036;6
953835;1
954068;1
955374;1
955840;1
955877;1
955954;1
956151;1
956239;1
956318;1
956639;1
958413;1
958479;6
958510;1
958704;1
959193;1
960605;1
960817;6
961302;1
961679;1
961735;231
962147;1
963302;6
963876;1
964103;1
964442;1
965795;1
965875;1
966329;1
966358;1
966517;1
966681;1
966732;1
967160;6
967475;3
968640;1
968963;1
970816;1
970837;1
971075;1
972136;10
972237;1
972466;1
972655;1
974495;1
974513;1
974646;1
975142;1
975153;1
975308;3
975388;3
975469;3
975693;3
975869;3
976261;1
976676;1
978489;1
978948;1
979062;3
979120;6
979142;1
979523;1
979860;6
979901;1
980236;1
980667;1
980777;3
980893;10
981279;1
982086;3
982400;1
983236;1
984268;6
984504;1
985878;1
986311;1
986406;1
986469;3
987039;1
987122;1
988327;1
989023;1
989504;1
989677;1
989959;1
990498;3
991289;1
991719;1
992035;1
992498;1
992625;1
993130;1
993659;1
993722;1
994944;1
995358;6
995370;1
995391;1
995496;1
995793;1
995913;1
996365;1
997249;1
997549;1
997770;1
997795;1
997977;1
998045;1
998433;1
999125;6
999140;1
999939;1
1000144;1
1000151;6
1000908;1
1001261;1
1001410;1
1001610;1
1002211;3
1003059;1
1003218;1
1003551;1
1003576;1
1004039;1
1004610;6
1005220;3
1005681;1
1005738;1
1005782;1
1005787;1
1005807;1
1007480;1
1007760;1
1008430;1
1008806;1
1009172;1
1009692;1
1010018;1
1010321;1
1011342;1
1011351;1
1012132;6
1012622;1
1013247;1
1013534;1
1017279;1
1017595;1
1017606;1
1018284;1
1019109;1
1019280;1
1020146;1
1021651;1
1021674;1
1022580;3
1022734;3
1022778;1
1022811;1
1023536;3
1023678;1
1025002;1
1025547;1
1026100;1
1026219;1
1026988;1
1027053;1
1027924;1
1028230;1
1029653;21
1029670;1
1029971;1
1030031;1
1031852;1
1032645;3
1032986;1
1033220;3
1033972;1
1034574;1
1034665;1
1034897;1
1036340;1
1036360;15
1036545;1
1036869;1
1039220;3
1039466;3
1040227;21
1040592;1
1040940;3
1041049;1
1041311;1
1041441;1
1041928;1
1042141;1
1042462;1
1042829;10
1043121;6
1043331;1
1043471;1
1043576;1
1044530;1
1044849;1
1044983;1
1045261;1
1045587;1
1046550;1
1046664;1
1047127;1
1047375;1
1048062;1
1049069;1
1050178;1
1051142;1
1051694;3
1051715;21
1052077;1
1053024;1
1053078;1
1053467;1
1053813;1
1055027;1
1055618;3
1056687;1
1056857;1
1057098;1
1057410;3
1057716;1
1057718;1
1057891;1
1058030;10
1058166;1
1059453;1
1060150;1
1060563;1
1062730;1
1063079;3
1063438;1
1063968;3
1064083;15
1064695;1
1064981;1
1065401;1
1066201;18
1066363;1
1066971;3
1067136;1
1067310;1
1067628;1
1068398;1
1068706;3
1068784;1
1069668;1
1069687;3
1070408;10
1070693;1
1070771;1
1072133;1
1072320;1
1073593;6
1074447;1
1076179;3
1076316;15
1076436;1
1076669;1
1077201;3
1078876;1
1079166;1
1079559;1
1079848;1
1080754;3
1080819;1
1081320;3
1081431;1
1081477;1
1082207;1
1082347;1
1082387;1
1082537;1
1082828;1
1083090;1
1083621;6
1083666;1
1084770;66
1086048;10
1086085;1
1086261;1
1086290;1
1087137;1
1087453;1
1087706;1
1087728;6
1088001;1
1088120;1
1089335;1
1089400;1
1090540;1
1090618;1
1090717;1
1090748;1
1091098;10
1091170;3
1092421;1
1093005;3
1093080;1
1093283;1
1094234;1
1094463;1
1094815;1
1095785;3
1096349;1
1096640;1
1096843;1
1097560;3
1098114;1
1098480;1
1099165;6
1099728;1
1099777;1
1099919;1
1100257;1
1100465;6
1100999;6
1101840;55
1102403;1
1102641;1
1102745;1
1102803;3
1103293;1
1103357;1
1103359;1
1104144;1
1104691;1
1104764;1
1104770;1
1104883;3
1105220;1
1106026;1
1106403;1
1106642;1
1107048;1
1107176;3
1107191;3
1107765;1
1107832;1
1108310;3
1109418;1
1110180;1
1110275;1
1110837;1
1111317;1
1111566;1
1111605;1
1112006;1
1112309;1
1113384;1
1114361;1
1114467;1
1115008;1
1115990;6
1116159;1
1116806;6
1117539;1
1117657;1
1118147;1
1118536;1
1118853;6
1119315;1
1119344;1
1120404;1
1121065;1
1121183;1
1121551;1
1123515;1
1124445;1
1124801;15
1124807;1
1125137;3
1125915;3
1126130;1
1126461;3
1128406;3
1128564;1
1128735;1
1129862;1
